"Year","Quarter","Month","Group","Unit","Population","Deflator","Total Disposable Income (nominal $)","Total Factor Income (nominal $)","Total Posttax Income (nominal $)","Total Pretax Income (nominal $)","Disposable Income Per Unit (nominal $)","Factor Income Per Unit (nominal $)","Posttax Income Per Unit (nominal $)","Pretax Income Per Unit (nominal $)","Disposable Income Share","Factor Income Share","Posttax Income Share","Pretax Income Share"
"1979","1","3","Total","Adults","152007700.6749346","0.30948737","1690348009924.576","2192572967165.452","2192572969865.665","2192572963776.605","11120.1472189843","14424.0913942526","14424.0914120163","14424.0913719587","1","1","1","1"
"1979","2","4","Total","Adults","152275234.92398658","0.31237698","1694410510507.8518","2194864903854.5632","2194864910844.818","2194864905644.241","11127.2887633611","14413.8008058251","14413.8008517305","14413.800817578","1","1","1","1"
"1979","2","5","Total","Adults","152537543.0439825","0.31530288","1702492258593.1182","2211453557485.737","2211453567813.169","2211453557357.277","11161.1359709801","14497.7656867601","14497.7657544643","14497.7656859179","1","1","1","1"
"1979","2","6","Total","Adults","152797758.788603","0.31761482","1710486275194.201","2231243663922.083","2231243662523.628","2231243658613.763","11194.4461015339","14602.5941847028","14602.5941755505","14602.594149962","1","1","1","1"
"1979","3","7","Total","Adults","153054347.6088897","0.31977773","1737335614555.414","2247340792852.716","2247340780891.324","2247340798849.939","11351.1026749462","14683.2862180139","14683.2861398626","14683.2862571975","1","1","1","1"
"1979","3","8","Total","Adults","153176139.1003009","0.321879","1751110525114.272","2265334753510.824","2265334736909.789","2265334749499.142","11432.0058946494","14789.083775166","14789.0836667872","14789.083748976","1","1","1","1"
"1979","3","9","Total","Adults","153457997.17180902","0.32428324","1762385451837.647","2282276214802.996","2282276213444.325","2282276210411.27","11484.4809936136","14872.3185292702","14872.3185204165","14872.3185006518","1","1","1","1"
"1979","4","10","Total","Adults","153991983.7027123","0.32639751","1772957970292.054","2293628071999.412","2293628065291.405","2293628071633.7383","11513.3134054226","14894.4640938411","14894.4640502803","14894.4640914665","1","1","1","1"
"1979","4","11","Total","Adults","154053064.83686298","0.32788372","1784946471339.202","2310738945306.271","2310738951962.467","2310738932461.464","11586.5690385933","14999.6298207586","14999.6298639658","14999.6297373795","1","1","1","1"
"1979","4","12","Total","Adults","154311856.3855321","0.32959396","1796984209595.54","2329526014387.3643","2329526042007.667","2329526017411.054","11645.1467287514","15096.2218260617","15096.2220050518","15096.2218456563","1","1","1","1"
"1980","1","1","Total","Adults","154572493.3499162","0.3317261","1814776686209.9568","2345028394265.171","2345028374773.46","2345028389533.31","11740.6185724243","15171.0588568729","15171.0587307721","15171.0588262603","1","1","1","1"
"1980","1","2","Total","Adults","154824747","0.33450714","1820820061784.94","2351366498343.931","2351366480934.225","2351366489834.523","11760.5234115767","15187.2781574378","15187.27804499","15187.2781024762","1","1","1","1"
"1980","1","3","Total","Adults","155081950.5211249","0.33831179","1828744898160.431","2359743277105.961","2359743295969.172","2359743278327.037","11792.1195343189","15216.1052216358","15216.1053432697","15216.1052295096","1","1","1","1"
"1980","2","4","Total","Adults","155339451.61293417","0.34031701","1825493484800.7332","2353415876388.751","2353415862332.296","2353415874949.438","11751.6411049872","15150.1492502552","15150.1491597666","15150.1492409896","1","1","1","1"
"1980","2","5","Total","Adults","155589251.2476831","0.34303132","1827777333756.569","2353389255720.001","2353389268374.046","2353389250050.164","11747.4524692385","15125.6544835069","15125.6545648367","15125.6544470659","1","1","1","1"
"1980","2","6","Total","Adults","155826425.7674173","0.34509388","1839374330907.781","2369793375217.017","2369793387214.891","2369793373379.537","11803.9948734574","15207.9043303869","15207.904407382","15207.9043185951","1","1","1","1"
"1980","3","7","Total","Adults","156055846.4693376","0.34749386","1881009878996.321","2388573604561.812","2388573565541.804","2388573596304.345","12053.4406211171","15305.8899016073","15305.8896515685","15305.8898486938","1","1","1","1"
"1980","3","8","Total","Adults","156378016.0577092","0.35029736","1900507281942.5369","2422560985146.938","2422560986454.164","2422560982842.405","12153.289380786","15491.6979139378","15491.6979222972","15491.6978992008","1","1","1","1"
"1980","3","9","Total","Adults","156783799.1946035","0.35363674","1928994826897.269","2457559110267.908","2457559100788.145","2457559104557.223","12303.5341457886","15674.8281575798","15674.8280971159","15674.8281211559","1","1","1","1"
"1980","4","10","Total","Adults","156961998.2922437","0.35676959","1964978406665.13","2508624749718.442","2508624730738.2607","2508624747807.575","12518.8161978327","15982.370108768","15982.3699878458","15982.3700965939","1","1","1","1"
"1980","4","11","Total","Adults","156961998.6627609","0.35984272","1987218011286.1008","2545408273658.709","2545408265358.841","2545408271393.188","12660.503995975","16216.7167552932","16216.716702415","16216.7167408597","1","1","1","1"
"1980","4","12","Total","Adults","157193696.96016318","0.36221117","2007376610326.095","2576792528369.411","2576792541449.699","2576792520544.946","12770.083337596","16392.4672439152","16392.4673271265","16392.4671941393","1","1","1","1"
"1981","1","1","Total","Adults","157430668.80717218","0.36559039","2024703083129.826","2611383156357.083","2611383133534.8833","2611383152780.973","12860.9190221365","16587.5123071199","16587.5121621532","16587.5122844044","1","1","1","1"
"1981","1","2","Total","Adults","157672795","0.36938506","2036251194896.837","2630428202766.0093","2630428193361.658","2630428191440.479","12914.4104719957","16682.8285295888","16682.8284699441","16682.8284577595","1","1","1","1"
"1981","1","3","Total","Adults","157917403.464626","0.37225366","2055142788093.481","2652855094597.865","2652855115883.2183","2652855095697.6357","13014.0360910496","16799.0040134627","16799.0041482506","16799.0040204269","1","1","1","1"
"1981","2","4","Total","Adults","158162321.1123496","0.37438485","2055033113014.971","2655489166213.203","2655489149358.609","2655489166807.256","12993.1901514975","16789.6446355696","16789.6445290045","16789.6446393256","1","1","1","1"
"1981","2","5","Total","Adults","158398156.9498852","0.37648362","2067155816611.077","2672010807562.146","2672010811268.3433","2672010796955.063","13050.3779615636","16868.9513755361","16868.9513989341","16868.9513085714","1","1","1","1"
"1981","2","6","Total","Adults","158621795.61891767","0.37831154","2092242909928.583","2699534579522.064","2699534575323.686","2699534580179.806","13190.1350742184","17018.6862971063","17018.6862706384","17018.6863012529","1","1","1","1"
"1981","3","7","Total","Adults","158841921.11197188","0.38084069","2147156455752.4019","2744194680352.983","2744194694013.574","2744194689746.516","13517.567911048","17276.2622180736","17276.2623040747","17276.2622772112","1","1","1","1"
"1981","3","8","Total","Adults","159059293.811445","0.3834846","2173388857749.03","2774956067459.35","2774956061269.892","2774956060920.121","13664.0167680202","17446.0479546004","17446.0479156875","17446.0479134885","1","1","1","1"
"1981","3","9","Total","Adults","159273955.1888755","0.38609123","2182748832638.657","2783733140579.252","2783733121124.447","2783733143532.131","13704.3676101987","17477.6418233487","17477.6417012019","17477.6418418883","1","1","1","1"
"1981","4","10","Total","Adults","159490885.84179732","0.38814321","2187520010854.8481","2781943916378.55","2781943884451.405","2781943904149.869","13715.6427422737","17442.6513571316","17442.65115695","17442.6512804584","1","1","1","1"
"1981","4","11","Total","Adults","159707954.17880931","0.39042956","2193215237124.9668","2786112381674.692","2786112399391.8833","2786112381667.893","13732.6612716449","17445.044587794","17445.0446987289","17445.0445877514","1","1","1","1"
"1981","4","12","Total","Adults","159925883.207953","0.3917253","2189364063649.6782","2779570546360.706","2779570530724.38","2779570543691.04","13689.8669541992","17380.3670213058","17380.3669235334","17380.3670046126","1","1","1","1"
"1982","1","1","Total","Adults","160148159.2164113","0.39403298","2194754001602.6868","2776721422378.869","2776721425554.578","2776721436526.909","13704.5221895862","17338.4535667789","17338.4535866088","17338.4536551224","1","1","1","1"
"1982","1","2","Total","Adults","160373385","0.39544076","2202228619222.429","2788319601960.661","2788319613549.4","2788319613923.6133","13731.8833746786","17386.4235762104","17386.4236484713","17386.4236508047","1","1","1","1"
"1982","1","3","Total","Adults","160599805.0261362","0.39693651","2209868561132.842","2792972233368.609","2792972242734.312","2792972241265.9233","13760.094919002","17390.8818439355","17390.8819022525","17390.8818931093","1","1","1","1"
"1982","2","4","Total","Adults","160827518.79207933","0.3978658","2238812043877.764","2815686883953.413","2815686916928.5137","2815686883601.814","13920.5781491421","17507.4943958663","17507.4946009003","17507.4943936801","1","1","1","1"
"1982","2","5","Total","Adults","161049367.79175892","0.40055668","2246225365992.342","2838704615369.0317","2838704595717.708","2838704616808.632","13947.43361487","17626.3008932736","17626.3007712531","17626.3009022125","1","1","1","1"
"1982","2","6","Total","Adults","161262067.3854509","0.40341008","2247384143317.586","2846400454737.8286","2846400451935.0083","2846400453199.502","13936.2230669278","17650.774921137","17650.7749037565","17650.7749115977","1","1","1","1"
"1982","3","7","Total","Adults","161471551.9148114","0.40534079","2285138602971.9707","2849785710206.7617","2849785696436.314","2849785697504.549","14151.9578890129","17648.8407797693","17648.8406944884","17648.840701104","1","1","1","1"
"1982","3","8","Total","Adults","161678241.4727805","0.40629014","2288841714119.4893","2855826933841.379","2855826944632.553","2855826923346.045","14156.7702200969","17663.6442098003","17663.6442765451","17663.6441448854","1","1","1","1"
"1982","3","9","Total","Adults","161880533.7666371","0.40724984","2287611771854.896","2851026844606.715","2851026849146.2485","2851026846996.2637","14131.4815229894","17611.9189767232","17611.9190047657","17611.9189914844","1","1","1","1"
"1982","4","10","Total","Adults","162085653.7199022","0.40952376","2298968415310.691","2854365824042.15","2854365815927.268","2854365820870.857","14183.6637762124","17610.2311249257","17610.2310748603","17610.2311053602","1","1","1","1"
"1982","4","11","Total","Adults","162290959.1770085","0.41070822","2313595314170.8066","2860903628277.601","2860903606650.723","2860903624358.1387","14255.8484212753","17628.2378438423","17628.2377105824","17628.2378196914","1","1","1","1"
"1982","4","12","Total","Adults","162500596.35464808","0.4112626","2327831711755.276","2881399103454.832","2881399134120.7314","2881399108591.187","14325.0656549895","17731.6217176603","17731.6219063729","17731.6217492685","1","1","1","1"
"1983","1","1","Total","Adults","162718746.2908495","0.41309252","2350205150405.561","2908862135045.3066","2908862138623.852","2908862118318.0786","14443.3582729596","17876.6257813092","17876.6258033014","17876.6256785108","1","1","1","1"
"1983","1","2","Total","Adults","162936295.9999999","0.41366035","2357196054669.544","2919441644135.1714","2919441618211.8936","2919441625220.698","14466.9795038764","17917.6875613717","17917.687402271","17917.6874452866","1","1","1","1"
"1983","1","3","Total","Adults","163156066.47588068","0.41402957","2374767365519.642","2944996238485.808","2944996238026.734","2944996236719.6934","14555.1888864071","18050.1792063071","18050.1792034934","18050.1791954825","1","1","1","1"
"1983","2","4","Total","Adults","163377822.50281918","0.41571242","2396463820732.0083","2976251872255.797","2976251857101.0317","2976251869381.98","14668.2321016407","18216.988246397","18216.988153638","18216.988228807","1","1","1","1"
"1983","2","5","Total","Adults","163594508.46294418","0.41658467","2409429125878.4917","3005672227092.1714","3005672226950.5386","3005672225252.5386","14728.056268614","18372.6963412894","18372.6963404236","18372.6963300443","1","1","1","1"
"1983","2","6","Total","Adults","163802187.1044403","0.41772392","2420774580719.525","3030735005035.308","3030734995209.044","3030734992858.3213","14778.6462654253","18502.4086589449","18502.4085989563","18502.4085846053","1","1","1","1"
"1983","3","7","Total","Adults","164005425.08753258","0.41955101","2465884013983.694","3064342461302.938","3064342474908.088","3064342477247.253","15035.3807666277","18684.3969317932","18684.3970147487","18684.3970290114","1","1","1","1"
"1983","3","8","Total","Adults","164205365.7131321","0.42111728","2472519222372.891","3076285569252.708","3076285584160.937","3076285568350.6265","15057.4812926174","18734.3790861682","18734.3791769584","18734.3790806746","1","1","1","1"
"1983","3","9","Total","Adults","164403849.789572","0.4226318","2503668127483.175","3114797064632.424","3114797057263.095","3114797065642.045","15228.7682477493","18946.0105016956","18946.0104568711","18946.0105078367","1","1","1","1"
"1983","4","10","Total","Adults","164604666.7816147","0.42370024","2537889560519.754","3159891884979.0664","3159891866292.127","3159891888534.6313","15418.0899614884","19196.8547840225","19196.8546704963","19196.8548056231","1","1","1","1"
"1983","4","11","Total","Adults","164804900.0443621","0.42446846","2568467839681.397","3189241927126.1987","3189241942129.2637","3189241924690.5684","15584.8997146931","19351.6207726088","19351.6208636441","19351.62075783","1","1","1","1"
"1983","4","12","Total","Adults","165004000.307165","0.42471483","2597865869174.858","3228874044523.311","3228874024517.667","3228874036753.346","15744.2599230247","19568.4591798536","19568.4590586102","19568.4591327641","1","1","1","1"
"1984","1","1","Total","Adults","165206264.64060068","0.42640507","2633034739855.748","3279233686015.1514","3279233665863.0864","3279233677470.4487","15937.8625597752","19849.3301276982","19849.3300057169","19849.3300759767","1","1","1","1"
"1984","1","2","Total","Adults","165411994","0.42908233","2668777238033.643","3323307025500.8086","3323307036923.527","3323307031346.877","16134.1216770148","20091.0885911986","20091.0886602548","20091.0886265411","1","1","1","1"
"1984","1","3","Total","Adults","165618608.6244634","0.43028089","2697023632786.142","3357655237660.936","3357655216689.037","3357655251404.6514","16284.5446848402","20273.4177369787","20273.4176103511","20273.4178199629","1","1","1","1"
"1984","2","4","Total","Adults","165824950.376469","0.43166947","2728378425590.07","3392908467281.1836","3392908453025.813","3392908446617.7314","16453.3649453589","20460.7838541687","20460.7837682023","20460.7837295587","1","1","1","1"
"1984","2","5","Total","Adults","166024976.20101058","0.43212318","2734248970113.369","3402402162975.8086","3402402162363.81","3402402158659.326","16468.9014428946","20493.3151675711","20493.315163885","20493.3151415722","1","1","1","1"
"1984","2","6","Total","Adults","166213765.25588718","0.43296352","2759337211024.321","3431103344082.735","3431103351721.1313","3431103349205.575","16601.1353318199","20642.7147522982","20642.7147982535","20642.714783119","1","1","1","1"
"1984","3","7","Total","Adults","166395902.5388664","0.43474194","2775938503425.438","3445855835808.607","3445855814158.885","3445855844879.592","16682.7335353227","20708.7781804226","20708.7780503129","20708.7782349371","1","1","1","1"
"1984","3","8","Total","Adults","166573125.4345778","0.43633509","2804803854092.167","3471231933099.335","3471231914097.2837","3471231918867.7114","16838.2735616843","20839.0874821081","20839.0873680318","20839.0873966704","1","1","1","1"
"1984","3","9","Total","Adults","166745632.4837156","0.43720892","2826983868695.017","3504308647933.43","3504308645294.3833","3504308647131.351","16953.8705547271","21015.8946638417","21015.8946480149","21015.8946590315","1","1","1","1"
"1984","4","10","Total","Adults","166921871.30060118","0.4385497","2828678587254.1113","3504842162567.313","3504842118074.078","3504842163784.563","16946.1231485962","20996.9019353708","20996.9016688196","20996.9019426632","1","1","1","1"
"1984","4","11","Total","Adults","167103392.5962541","0.43922672","2844895844131.045","3533014084843.0312","3533014111814.523","3533014080889.109","17024.7641291444","21142.6831613126","21142.6833227186","21142.6831376511","1","1","1","1"
"1984","4","12","Total","Adults","167287938.5197314","0.44029012","2871710360734.572","3557039388929.832","3557039422984.8613","3557039380251.413","17166.2726323563","21262.9758033051","21262.9760068764","21262.9757514279","1","1","1","1"
"1985","1","1","Total","Adults","167474771.6173361","0.44207516","2876329640120.303","3572619847917.759","3572619808989.683","3572619840617.6313","17174.7040604566","21332.2867284205","21332.2864959791","21332.2866848311","1","1","1","1"
"1985","1","2","Total","Adults","167663455.9999999","0.44377959","2877700806366.8413","3582729919866.948","3582729940843.964","3582729928657.5186","17163.5541519963","21368.5796854083","21368.5798105221","21368.5797378382","1","1","1","1"
"1985","1","3","Total","Adults","167854732.6557777","0.44524437","2892406970836.3564","3604954538050.765","3604954540049.102","3604954556851.5786","17231.6080998911","21476.6332829203","21476.6332948255","21476.6333949268","1","1","1","1"
"1985","2","4","Total","Adults","168045645.5789279","0.44570172","2908447616015.7485","3616888671610.698","3616888699438.953","3616888666913.292","17307.4857488628","21523.2513710801","21523.2515366795","21523.2513431269","1","1","1","1"
"1985","2","5","Total","Adults","168232120.59665558","0.44652155","2945858607993.297","3653699695492.1514","3653699718079.4233","3653699719468.022","17510.6786833897","21718.2050760215","21718.2052102841","21718.2052185381","1","1","1","1"
"1985","2","6","Total","Adults","168411563.5968464","0.4474493","2941373873985.27","3665497325447.194","3665497297189.285","3665497312098.049","17465.3913969144","21765.1166414076","21765.1164736168","21765.1165621426","1","1","1","1"
"1985","3","7","Total","Adults","168585666.739189","0.44822258","2955424015496.3833","3682567740757.536","3682567746145.405","3682567743439.61","17530.6956555718","21843.895818585","21843.8958505442","21843.8958344943","1","1","1","1"
"1985","3","8","Total","Adults","168755821.1867713","0.44946548","2957170679633.866","3703718121309.3486","3703718124605.141","3703718122213.4937","17523.3699130355","21947.2021484239","21947.2021679539","21947.2021537816","1","1","1","1"
"1985","3","9","Total","Adults","168922289.20699","0.45006526","2968627564795.1914","3722341244553.543","3722341244634.4136","3722341246476.0015","17573.924546793","22035.8205067441","22035.8205072228","22035.8205181248","1","1","1","1"
"1985","4","10","Total","Adults","169090060.4404596","0.45073983","2977431580121.189","3725886904381.9883","3725886896609.2383","3725886909563.7583","17608.5547096342","22034.9256170143","22034.9255710462","22034.9256476594","1","1","1","1"
"1985","4","11","Total","Adults","169262099.62123692","0.45176169","2983340404257.9136","3733200959321.3364","3733200914851.24","3733200935483.473","17625.5665676712","22055.7405802908","22055.7403175616","22055.7404394568","1","1","1","1"
"1985","4","12","Total","Adults","169435802.1163987","0.45279053","3006526724343.697","3768241572649.959","3768241529851.734","3768241572279.489","17744.3414366362","22239.9370474326","22239.9367948401","22239.9370452461","1","1","1","1"
"1986","1","1","Total","Adults","169610536.8039022","0.45415893","3028467997606.67","3779450547499.5283","3779450537088.275","3779450521542.3613","17855.4236940366","22283.1117613241","22283.1116999408","22283.1116082843","1","1","1","1"
"1986","1","2","Total","Adults","169786193","0.4541209","3036782315558.705","3792123985241.4","3792123973093.357","3792123958280.794","17885.9202971746","22334.7017695449","22334.7016979959","22334.7016107534","1","1","1","1"
"1986","1","3","Total","Adults","169963226.5196519","0.45376244","3051615241669.213","3808211221961.8438","3808211272421.1113","3808211220708.7163","17954.5617258353","22406.0892461436","22406.0895430271","22406.0892387707","1","1","1","1"
"1986","2","4","Total","Adults","170139448.50313202","0.45412838","3043922716743.739","3798833864831.385","3798833839176.743","3798833857388.8438","17890.7522242715","22327.7664189763","22327.7662681904","22327.7663752326","1","1","1","1"
"1986","2","5","Total","Adults","170311649.18002018","0.45565087","3045587170722.7163","3801659129309.694","3801659113105.734","3801659140406.5713","17882.4360246991","22321.7797937669","22321.7796986239","22321.7798589232","1","1","1","1"
"1986","2","6","Total","Adults","170475387.7620554","0.45741203","3048726908978.825","3810751540207.4336","3810751567565.977","3810751535837.767","17883.6778082837","22353.6757430719","22353.6759035557","22353.6757174397","1","1","1","1"
"1986","3","7","Total","Adults","170633909.03921866","0.45697999","3065054230821.36","3822544971114.2","3822544973048.938","3822544979069.2485","17962.7498899816","22402.0242672611","22402.0242785996","22402.0243138817","1","1","1","1"
"1986","3","8","Total","Adults","170790374.7763569","0.45722306","3064984818474.596","3840904745701.142","3840904752107.459","3840904764515.205","17945.8873047622","22489.0000430683","22489.0000805781","22489.0001532271","1","1","1","1"
"1986","3","9","Total","Adults","170943766.99660692","0.45860529","3073473223445.686","3862896131535.87","3862896088628.5264","3862896117076.043","17979.4401249312","22597.4669881502","22597.4667371476","22597.466903562","1","1","1","1"
"1986","4","10","Total","Adults","171099206.9631609","0.45954275","3071820797463.2686","3866634163450.34","3866634163167.703","3866634167618.572","17953.4484816441","22598.7848341276","22598.7848324757","22598.7848584891","1","1","1","1"
"1986","4","11","Total","Adults","171256122.8837401","0.46023515","3076596535323.6533","3881677253606.9463","3881677251396.48","3881677255051.283","17964.8848958951","22665.9180894927","22665.9180765853","22665.9180979265","1","1","1","1"
"1986","4","12","Total","Adults","171413209.5376306","0.46049532","3086734885195.9614","3907677862595.5933","3907677865681.305","3907677858246.201","18007.5671736275","22796.8303792698","22796.8303972714","22796.830353896","1","1","1","1"
"1987","1","1","Total","Adults","171571924.70724508","0.4620395","3123566134293.636","3916784726854.879","3916784728364.94","3916784729692.8667","18205.5784454444","22828.8208198289","22828.8208286303","22828.82083637","1","1","1","1"
"1987","1","2","Total","Adults","171732209","0.46312675","3159802295384.4717","3956285416048.755","3956285419356.0767","3956285414311.351","18399.5903493239","23037.5270840938","23037.5271033524","23037.5270739769","1","1","1","1"
"1987","1","3","Total","Adults","171893026.0126282","0.46387747","3179301299789.713","3988769911437.7383","3988769910412.4414","3988769909332.408","18495.8132016138","23204.9548720185","23204.9548660538","23204.9548597706","1","1","1","1"
"1987","2","4","Total","Adults","172054303.01461202","0.46520835","3198400765547.069","4018098384603.0913","4018098403316.098","4018098384228.03","18589.4843052861","23353.664013052","23353.6641218142","23353.6640108721","1","1","1","1"
"1987","2","5","Total","Adults","172212365.7256496","0.4660207","3230698375716.9316","4054863374389.908","4054863366709.517","4054863365780.167","18759.9674512557","23545.7155315414","23545.715486943","23545.7154815464","1","1","1","1"
"1987","2","6","Total","Adults","172363129.5103736","0.46744743","3246544309133.75","4083417147287.283","4083417119136.142","4083417139098.2285","18835.4917803831","23690.7809627669","23690.7807994423","23690.7809152564","1","1","1","1"
"1987","3","7","Total","Adults","172510896.64751092","0.4682065","3267841478883.7637","4109159800566.4087","4109159805792.886","4109159820499.1265","18942.8119752974","23819.7115684964","23819.7115987929","23819.7116840411","1","1","1","1"
"1987","3","8","Total","Adults","172655853.2899449","0.46981421","3301780038464.945","4152531203362.1465","4152531249571.35","4152531199170.392","19123.4758367571","24050.9147198659","24050.9149875036","24050.9146955878","1","1","1","1"
"1987","3","9","Total","Adults","172797711.0767694","0.47122476","3314725078693.1133","4167148660260.791","4167148652407.305","4167148641670.615","19182.6908935181","24115.7630751801","24115.7630297311","24115.7629675966","1","1","1","1"
"1987","4","10","Total","Adults","172941388.5466562","0.47262341","3348729243667.8813","4202859870192.831","4202859905468.098","4202859882232.161","19363.376643437","24302.2211485192","24302.2213524916","24302.2212181343","1","1","1","1"
"1987","4","11","Total","Adults","173087286.534067","0.4734852","3368731520458.098","4228627879195.777","4228627871488.8467","4228627874406.0312","19462.6167404564","24430.6093409322","24430.6092964059","24430.6093132597","1","1","1","1"
"1987","4","12","Total","Adults","173236774.98900738","0.47437105","3411977264329.064","4282292195995.996","4282292198492.3936","4282292201753.8535","19695.4559131314","24719.3022166785","24719.3022310888","24719.3022499154","1","1","1","1"
"1988","1","1","Total","Adults","173392913.6464379","0.47629353","3437005569091.1533","4302464387741.092","4302464419188.674","4302464397521.037","19822.0647938328","24813.3807619968","24813.3809433628","24813.3808184002","1","1","1","1"
"1988","1","2","Total","Adults","173552354.9999999","0.47693121","3464943100537.098","4330797233475.4316","4330797259090.017","4330797261624.723","19964.8290600096","24953.8373217432","24953.8374693332","24953.8374839381","1","1","1","1"
"1988","1","3","Total","Adults","173713637.7851702","0.47839054","3495106962183.797","4358643606733.7964","4358643576175.1035","4358643613609.275","20119.9342017474","25090.9696112868","25090.9694353727","25090.9696508662","1","1","1","1"
"1988","2","4","Total","Adults","173877260.680349","0.48039284","3528391416211.864","4398503645522.235","4398503632333.049","4398503649680.427","20292.4258319112","25296.6007648828","25296.6006890293","25296.6007887973","1","1","1","1"
"1988","2","5","Total","Adults","174037626.9099354","0.48159137","3541114238905.2383","4418194018643.063","4418194016975.68","4418194005211.258","20346.8313248018","25386.429917994","25386.4299084134","25386.4298408164","1","1","1","1"
"1988","2","6","Total","Adults","174191762.993381","0.48357511","3566632249768.616","4451353573008.434","4451353571950.833","4451353557330.993","20475.3209249288","25554.328726655","25554.3287205835","25554.3286366539","1","1","1","1"
"1988","3","7","Total","Adults","174344010.8096546","0.48597854","3593851212382.993","4487507393915.674","4487507428985.403","4487507383565.559","20613.5627813834","25739.3837223066","25739.3839234591","25739.3836629406","1","1","1","1"
"1988","3","8","Total","Adults","174494833.1462035","0.48734614","3610040012917.3535","4510407358543.254","4510407387193.36","4510407383415.946","20688.5209597732","25848.3719960013","25848.3721601902","25848.3721385425","1","1","1","1"
"1988","3","9","Total","Adults","174644458.0974338","0.48950464","3636307418513.8184","4546157344498.637","4546157325669.104","4546157347728.594","20821.201303079","26030.9281727242","26030.9280649078","26030.9281912186","1","1","1","1"
"1988","4","10","Total","Adults","174799603.7777917","0.4907487","3674523839521.115","4601831288271.249","4601831288180.582","4601831289839.356","21021.3510792177","26326.3256255499","26326.3256250312","26326.3256345208","1","1","1","1"
"1988","4","11","Total","Adults","174959564.0660473","0.49165431","3681383681740.802","4614386780705.29","4614386779218.097","4614386775575.703","21041.3400455838","26374.0185072898","26374.0184987896","26374.0184779711","1","1","1","1"
"1988","4","12","Total","Adults","175122356.5975275","0.49306491","3701227503934.292","4647943870388.254","4647943876390.259","4647943870406.449","21135.0942041089","26541.1222227344","26541.1222570076","26541.1222228383","1","1","1","1"
"1989","1","1","Total","Adults","175291550.624227","0.49558172","3720088565248.0083","4683687543391.513","4683687547375.108","4683687537658.45","21222.2925292205","26719.4141800477","26719.4142027732","26719.4141473418","1","1","1","1"
"1989","1","2","Total","Adults","175464647.9999999","0.49697316","3726225624110.549","4694008996903.055","4694009016768.229","4694009013360.972","21236.3325979519","26751.8787995577","26751.8789127724","26751.8788933539","1","1","1","1"
"1989","1","3","Total","Adults","175640395.76201883","0.49831063","3752911454912.94","4715939890991.997","4715939867486.629","4715939905124.315","21367.0177559716","26849.9730402668","26849.9729064401","26849.9731207285","1","1","1","1"
"1989","2","4","Total","Adults","175819851.0611633","0.50086093","3753510903664.963","4730801214199.771","4730801160528.481","4730801197064.236","21348.6183784743","26907.0937419578","26907.0934366948","26907.093644497","1","1","1","1"
"1989","2","5","Total","Adults","175996834.9093521","0.50234234","3742506700746.983","4723432533221.983","4723432554897.733","4723432529641.487","21264.6250296182","26838.1674912211","26838.167614381","26838.167470877","1","1","1","1"
"1989","2","6","Total","Adults","176168656.6761414","0.50352806","3761391109059.832","4744922903446.588","4744922925786.023","4744922901069.043","21351.0801525527","26933.9790231209","26933.979149928","26933.9790096251","1","1","1","1"
"1989","3","7","Total","Adults","176337810.06135","0.50524449","3787052248550.0215","4777160965221.358","4777160950150.639","4777160976091.108","21476.1215829575","27090.9623044503","27090.9622189853","27090.962366092","1","1","1","1"
"1989","3","8","Total","Adults","176504971.34082633","0.50562346","3793853490705.615","4783596121378.547","4783596071138.73","4783596103401.075","21494.3152132513","27101.7642451642","27101.7639605274","27101.7641433117","1","1","1","1"
"1989","3","9","Total","Adults","176675143.7924424","0.50687581","3804763441335.095","4793831177420.28","4793831202700.492","4793831164454.403","21535.3634906613","27133.5914861463","27133.5916292349","27133.591412758","1","1","1","1"
"1989","4","10","Total","Adults","176861270.7312896","0.50879264","3824623579905.547","4816640204368.123","4816640220955.105","4816640201175.646","21624.9920861216","27234.0020200702","27234.0021138555","27234.0020020195","1","1","1","1"
"1989","4","11","Total","Adults","177068208.2816842","0.50951231","3829996344774.1763","4817048768911.385","4817048793064.247","4817048778751.95","21630.0621209276","27204.4813445467","27204.481480951","27204.4814001217","1","1","1","1"
"1989","4","12","Total","Adults","177273219.94872418","0.51025409","3842792401405.257","4837662407793.707","4837662436743.003","4837662418201.972","21677.2302241522","27289.3018426189","27289.3020059222","27289.301901332","1","1","1","1"
"1990","1","1","Total","Adults","177485383.059525","0.51305032","3906465364025.6113","4889823407667.021","4889823414150.427","4889823401085.338","22010.0680782003","27550.5696490346","27550.5696855638","27550.5696119516","1","1","1","1"
"1990","1","2","Total","Adults","177705140.9999999","0.51489913","3939620861798.0063","4929713272593.91","4929713285199.246","4929713293282.727","22169.4253730004","27740.9716165382","27740.9716874722","27740.9717329603","1","1","1","1"
"1990","1","3","Total","Adults","177933859.8090576","0.51709127","3964395081233.283","4962704771440.394","4962704726646.833","4962704729951.303","22280.1612098311","27890.7273565915","27890.7271048487","27890.72712342","1","1","1","1"
"1990","2","4","Total","Adults","178166178.3641405","0.51910543","4006544425173.489","5005558909772.363","5005558939613.412","5005558916807.837","22487.6823534084","28094.8884672257","28094.8886347156","28094.8885067139","1","1","1","1"
